run_id,ctx_size,prompt_used,index,filename,latency_sec,http_status,success,prompt_tokens,completion_tokens,finish_reason,truncated,repetition,coord_groups,content_shape,content,error
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,28,Medicare_Notice_of_Denial.png,8.693,200,True,1774.0,691.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"The text in the image is a notice of denial for Medicare Part D prescription drug coverage. It explains that there was an issue with the request and provides reasons why it was denied, including specific rationale or policy details.

Here's a markdown representation of this document:

```markdown
# DEPARTMENT OF HEALTH AND HUMAN SERVICES CENTERS FOR MEDICARE & MEDICAIID SERVICES

Important: This notice explains your right to appeal our decision. Read this notice carefully. If you need help, you can call one of the numbers listed under the section titled ""Get Help & more information.""

[Logo]

## NOTICE OF DENIAL OF MEDICARE PART D PRESCRIPTION DRUG COVERAGE

Date:
Enrollee's Name:
Member Number:

Your request was denied. We have denied coverage or payment for the following prescription drug(s) that you or your prescriber requested.

Why did we deny your request? 
We denied this request under Medicare Part D because {Provide specific rationale for the denial, including any applicable Medicare coverage rule or Part D plan policy. See instructions for additional detail.}:

You should share a copy of this decision with your prescriber so you and your prescriber can discuss next steps.
If your prescriber requested coverage on behalf of us, we have shared this decision with your prescriber.

[Language to be inserted, as applicable, for prescription drugs that are or may be covered under Medicare Parts A or B]:
Medicare Advantage plans that also provide Part D coverage (MA-PDs): {This request was denied under your Medicare Part D benefit; however, coverage/payment for the requested drug(s) has been approved under Medicare Part A/B. Explain the conditions of approval in a readable and understandable format}. If you think Medicare Part D should cover this drug for you, you may appeal.} 
[Standalone Part D plans (PDPs):] {This request was denied under your Medicare Part D benefit; however, it may be covered under Medicare Part A or Part B. For more information, talk to your prescriber or call 1-800-MEDICARE.}
```

### Explanation and Analysis:

The notice is a formal communication from the Department of Health and Human Services (DHHS) regarding an issue with prescription drug coverage for Medicare Part D benefits.

#### Key Points:
1. **Applicability**: The request was denied because it involved specific reasons, including any applicable Medicare coverage rule or part D plan policy.
2. **Reasons Provided**:
   - It mentions that the decision to deny coverage is based on a combination of factors such as eligibility criteria and approval requirements in both Part A (Medicare Advantage) and Part B plans.

#### Additional Information:
- The notice provides instructions for sharing copies with prescribers, explaining conditions under which they can appeal.
- There are two options available:
  - **Part D Plans**: These include Medicare Advantage Parts that also provide coverage.
    - If the request was denied due to eligibility criteria in Part A or B plans, it would be covered by these parts' policies.

### Conclusion:

The notice serves as a formal response from DHHS regarding an issue with prescription drug coverage for Medicare Part D benefits. It explains why the denial occurred and provides specific reasons that prescribers should share with their respective prescriber to discuss further steps in addressing this situation.",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,29,Medixare_Premium_Bill.png,5.708,200,True,1267.0,483.0,stop,False,False,0,DOC_PARSE_MD,"# Medicare Premium Bill

## 1. **DELINQUENT BILL**
E4955-DEB-0112589-T01997 ALL FOR AADC 212
CHARLIE MEDICARE  123 EXAMPLE STREET  
APARTMENT A ANYTOWN, USA 12345-6789

Want to pay electronically? 
Pay online at Medicare.gov.  
Establish online bill payment with your bank.  
Enroll in Medicare Easy Pay.

## Summary Of Charges (5)
| Coverage Periods | Part A (Hospital Insurance) | Part B (Medical Insurance) | Part B + IRMAA | Total Amount |
|------------------|---------------------------|--------------------------|---------------|--------------|
| 11/01/2021 – 11/30/2021 | $471.00                  | $148.50                 | $59.40        | **$678.90**   |
| 08/01/2021 – 10/31/2021 | $1,413.00                | $445.50                 | $178.20       | **$2,036.70** |

Total Amount Due:  
Due In Full By: 
[Please fill in the due date]

## Coverage Termination Dates For Past-due Accounts (9)
| Part A Termination Date | Part B Termination Date | Part D Termination Date |
|------------------------|-------------------------|--------------------------|
| 10/31/2021             | 10/31/2021              |

Note: Don't send letters with your payment or write notes on the coupon – this will delay your payment.

## Payment Instructions (11)
- **Visa/MasterCard/American Express/Discover Accepted:** [Please fill in the accepted credit/debit card information]
- Expiration Date: mm/yyyy
  - Credit/Debit Card Billing ZIP Code:
    ```
    123 EXAMPLE STREET   APARTMENT A ANYTOWN, USA 12345-6789  
    ```

## Payment Instructions (13)
Send just one payment and one coupon per envelope. Write your Medicare Number on the check or money order. Use the return envelope included with your bill.

CMS MEDICARE INSURANCE
P.O. Box 790355   St. Louis, MO 63179-0355",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,30,Penny_Insurance_Bill.png,4.216,200,True,955.0,381.0,stop,False,False,0,DOC_PARSE_MD,"# Penny Insurance

Penny General Insurance Company  
P.O. Box 123123  
San Diego, CA 12345  

Date Issued: November 1, 2022    
Declarations Page    
This is a description of your coverage. Please retain for records.

Policy Number: **1234-56-78-90**   
Coverage Period:  11-01-22 through 5-01-23  
Endorsement Effective: 11-01-22

Penny the Pig    
123 STREET BLVD.    
LOS ANGELES, CA 12345   
Email Address: example@email.com  

| Named Insured | Additional Drivers |
|------------------|--------------------|
| Penny the Pig    | John Smith         |

## Vehicles  
2014 Honda Civic  
2022 Toyota RAV-4

VIN    
2014 Honda Civic    
**12312312312312312**

Penny Financing   
2022 Toyota RAV-4    

Limits and/or Deductibles      
| Coverage Type | Limits / or Deductions |
|------------------|-------------------------|
|Bodily Injury Liability<br>Each Person/ Each Occurrence  $15,000/$30,000 <br>$80<br>\$100|
Property Damage Liability     $5,000    \$80      $\$90$
Comprehensive         $\underline{\$1,000}$ Ded - $-\ \ $$50$$
Collision             $$\$\underline{500}$$ Ded/Waiver -\$$\$$300$$

Six Month Premium      
Total Six Month Premium    
**\$160**   **\$$540**
Total Six Month Premium     \$700

## Discounts  
California Good Driver (All Vehicles)    Multi-Car (All Vehicles)
Anti-Theft Device (Veh 2)

New Car (Veh 2)",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,31,Progressive_Insurance_Bill.jpg,0.52,400,False,,,,False,False,0,,,"{""error"":{""code"":400,""message"":""request (4090 tokens) exceeds the available context size (2816 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":4090,""n_ctx"":2816}}"
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,32,SCE_Bill_Letter.png,4.681,200,True,1267.0,364.0,stop,False,False,0,DOC_PARSE_MD,"# Clean Power Alliance Service Details

## Overview
Clean Power Alliance service expands to 35 cities, welcoming new customers in Hermosa Beach, Monrovia, and Santa Paula. Starting services are scheduled for March 2024.

---

### New Charges (CLEAN POWER ALLIANCE)
| Charge Type       | Amount ($)         |
|-------------------|--------------------|
| Lean Power - Mid-Peak | $33.94             |
| Lean Power - Off-Peak | $35.74             |
| Lean Power - Super OfPk | $25.22            |

---

### Sub-Total of CPA Generation Charges
**$99.36**

---

## Things You Should Know

1. **Service Expansion**: Clean Power Alliance service expands to 35 cities, welcoming new customers in Hermosa Beach, Monrovia, and Santa Paula.
2. **Community Benefits**: Choosing CPA energy options makes communities cleaner and more sustainable.

See your community's environmental benefits at *CleanPowerAlliance.org/communities*.

---

## Winter Energy Savings Tip
When you leave the house or before going to sleep, turn the thermostat down a few degrees to save on heating bills.
A programmable thermostat makes it easy to control temperature. Learn more: CleanPowerAlliance.org/powerresponse.

---

## Did You Know?
- **Green Power Provider**: Clean Power Alliance is ranked #1 Green Power Provider in the country by U.S. Department of Energy’s National Renewable Energy Laboratory (NREL).
  - *Learn More*: [CleanPowerAlliance.org/news](https://www.cleanpoweralliance.com/about-us)

---

## CPA's Privacy Policy
- Clean Power Alliance's privacy policy is available at: **[CleanPowerAlliance.org/privacy-policy]**",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,33,SCE_Letter.png,6.835,200,True,1729.0,480.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"The text is a legal document from Southern California Edison Company's (SCE) agreement to implement the findings of their 2023 Safety Culture Assessment Report. It outlines that SCE can satisfy the ""good standing"" requirement for safety certification by agreeing on implementing its most recent safety culture assessment, as stated in Energy Safety’s letter dated March 22, 2024.

The document also mentions a consultant from National Safety Council (NSC) who conducted an evaluation of the 2023 SCA for SCE between June and July 2023. The NSC's guidance on this process is referenced at various points throughout the text:
- On February 23, 2024, Energy Safety released the draft 2023 SCA Report to SCE.
- Pursuant to the guidance from Energy Safety, SCE submitted comments on March 8, 2024.
- On March 22, 2024, Energy Safety issued a letter stating that SCE has exhibited continued growth in safety culture maturity since 2021 and focusing group participants described as an organization with ""good standing.""

The report also includes the following key points:

### Key Points from the Report:
1. **SCE's Growth Trend**: The document states that SCE “has exhibited continued growth in safety culture maturity since 2021.”
2. **Focus Group Participants Description**: It mentions focusing group participants described as an organization with ""good standing.""

The report is filed under a specific file name, which includes the following details:
- File number: E-filed with Docket #2023-SCAs.
- Subject of the filing: Southern California Edison Company’s (SCE) Agreement to Implement the Findings (Including Recommendations) of the 2023 Safety Culture Assessment Report.

The document is dated April 24, 2024.

### Additional Information:
1. **Legal and Regulatory Context**: The text references a legal case or regulation related to safety culture assessment in California.
2. **Consultant Role**: Energy Safety’s letter from March 22, 2024, mentions that SCE may do so by submitting a letter to the 2023 Safety Culture Assessments docket.

In summary, this document provides an overview of how Southern California Edison Company (SCE) can satisfy its safety certification requirements and highlights their ongoing efforts in improving safety culture.",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,34,SCE_Sample_Bill.png,4.412,200,True,1135.0,338.0,stop,False,False,0,DOC_PARSE_MD,"# Your electricity bill

## VALUED CUSTOMER / Page 1 of 7
**Customer Account**
2-00-000-0000  
PO BOX 0000  
ANY CITY, CA 90000 - 0000  

Date Bill prepared:04/21/20 

Amount due $2,149.55

## Your account summary 
Previous Balance:$2,326.18  
Wire credit adjustment:-$2,326.18  
Your new charges:$2,149.55

Total amount you owe:$2,149.55  

# Summary of your billing detail 5
| Service Account |Service address|Billing period|Furor rate New Charges|
|---|---|---|--|
|3-000-0000 -01   <br>ANY CITY, CA    |    0000 ANY BLVD<br><br ><br>03/18/20 to04/16/20  TOU-GS-2-D (SCE)      |         |
|3-00-0000 -02       <br>ANY CITY,CA   |       0000 ANY BLVD    <br><br>03/18/20to04/16/20     TOUGS-2D  $677.73|
 
Amount due by:05/11/20  
$2,149.55

## STMT 04212020 P1
VALUED CUSTOMER   PO BOX 0000    ANY CITY, CA 90000 - 0000     P.O.BOX300 ROSEMDA,CA91772-0001",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,35,SoCalGas.png,5.518,200,True,1859.0,237.0,stop,False,False,0,DOC_PARSE_MD,"# Account Summary
Amount of Last Bill: $25.18  
Payment Received: -$ 25.18  
Current Charges: +40.56

Total Amount Due: **$40.56**

## Current Charges (GR Residential Climate Zone)
| Billing Period | Days | Previous Reading | Difference | x | Billing Factor | Total Therms |
|-----------------|-----|------------------|------------|---|----------------|--------------|
| 11/12/15 - 12/14/15 | 32  2485   2448    37      1.005      |              |            |        |                | $37          |

## Gas Charges
Customer Charge: **$16,438** (32 Days x .16438)
Gas Service (Details below): **$29.55**

Total Gas Charges: **$34.81**
TAXES & FEES ON GAS CHARGES:
State Regulatory Fee: $3.03  
Public Purpose Surcharge: 1.75  
Los Angeles County Users Tax: .50%

## Total Taxes and Fees on Gas Charges: **$5.75**",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,36,State_Farm_Insurance.webp,5.275,200,True,819.0,533.0,stop,False,False,0,DOC_PARSE_MD,"<trans>
# State Farm

State Farm Mutual Automobile Insurance Company  
7401 Cypress Gardens Boulevard  
Winter Haven FL 33889  

AT1  
| | |
|---|---|
0.07/3M - 0014 SHEMARIA, ALFRED I & DEANNA PENSACOLA FL 

# BALANCE DUE NOTICE

POLICY NUMBER: **4767233-A30-59P**  
Full payment by Date Due continues this policy to JANUARY 30 2017  
81051 -1 A ECHO PMT  

DATE DUE: SEPT.28.2016 PLEASE PAY THIS AMOUNT $323.91

Year | Make| Model Class 
---|---|--|
2012 MAZDA3 |MAZDA3 |20009000002  |

This balance due amount is the result of a 50/50 payment.The full amounl shown is due on date shown.A$2 service charge has been deducted from th e previous amount paid.

Previous charge of $5,91 included.

Your current semiannual premium is \$641.91.



Thanks for letting us serve you...  
MIKE JOHNSON  
Agent: (850)478-7748 or  |(850)|4786232  

Prepared AUG02 2016

IF YOU HAVE A NEW OR DIFFERENT CAR, HAVE ADDED ANY DRIVERS,OR HAVE MOVED,PLEASE CONTACT YOUR AGENT.  
PLEASE RETURN THIS PART WITH YOUR CHECK MADE PAYABLE TO STATE FARM  
INSURED SHEMARIA ALFREDI & DEANNA  POLICY NUMBER: **4767233-A30-59P** DATE DUE SEPT28.2016 $323.91

Please keep this part for your record.

Disregard any previous billing notices you may have received on this policy.  
1909610301 Insurance Support Center  
P.D.Box 538002 North Metro, GA 30029-8002  

12010816 |14|62018 (6)02021

For office use only: 
00007761 |6163 - FA4D MUTL VOL.| ATO BAL DUE $323.91  1030 

1.A  
81051-1-A APP DATE 12/09/2017 PREM CANC 10-30-16 PREP DT 08-02-2016

809630400032391 |95910047672338119>
</trans>",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,37,State_Farm_Insurance_Card.jpg,1.492,200,True,292.0,146.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"State Farm Mutual Automobile Insurance Company
POLICY NUMBER 000 0000-000-000 EFFECTIVE MAR 22 2014 TO SEP 14 2017
INSURED JANET SMITH MUTL VOL YR 2017 MAKE NISSAN MODEL JUKE AGENT RAYMOND STAR PHONE (770)123 -45678 NAIC 00000 COVERAGES A C D200 G50UE-250 Current status of liability coverage for this vehicle is maintained by the Georgia Department of Motor Vehicle Safety. It is available to law enforcement agencies upon a registration check.
SEE REVERSE SIDE FOR ADDITIONAL COVERAGE INFORMATION",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,38,UCLA_Health_Bill.png,4.973,200,True,1223.0,430.0,stop,False,False,0,DOC_PARSE_MD,"UCLA Health
Resnick Neuropsychiatric Hospital at UCLA

GUARANTOR NUMBER: 123456789   STATEMENT DATE: October 1,2012  
FINANCIALLY RESPONSIBLE: John Q. Patient TOTAL CURRENT CHARGES $13,857.00 PATIENT PAYMENTS $3,275.00 INSURANCE PAYMENTS $5,710.00 INSURANCE ADJUSTMENTS $1,600.00  
INSURANCE DUE TO: 11/01/2012  
YOUR RESPONSIBILITY TOLDS: $472.00

FOR JOHN Q.PATIENT'S VISIT 
| DATE(S) OF SERVICE | DESCRIPTION OF SERVICE       | CHARGES PAYMENTS   | INSURANCE ADJUSTMENT  |
|--------------------|------------------------------|-------------------|----------------------|
| 05/12/12-05/18/12    | Inpatient                    | $2,925.00         | -$300.00            |

FOR ROBERT Q.PATIENT'S VISIT
| DATE(S) OF SERVICE   | DESCRIPTION OF SERVICE       | CHARGES PAYMENTS  | INSURANCE ADJUSTMENT |
|---------------------|------------------------------|------------------|----------------------|
| 09/01/12-09/03/13    | Adult Services - php           | $3,411.00        | -$100.00            |

FOR SANDRA L.PATIENT'S VISIT
| DATE(S) OF SERVICE   | DESCRIPTION OF SERVICE       | CHARGES PAYMENTS  |
|---------------------|------------------------------|------------------|
| 09/01/12-09/03/13    | Obs Compls Osor - php         | $7,521.00        |

TOTAL CURRENT CHARGES:  
$13,857.00  
Total charges for the visit = $4,175.00 + ($5,710.00)  = **$10,875**",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,39,UCLA_Health_Bill2.png,7.964,200,True,1180.0,809.0,stop,False,False,0,DOC_PARSE_MD,"# UCLA Health
Ronald Reagan UCLA Medical Center

Santa Monica-UCLA Medical Center and Orthopaedic Hospital

## HOSPITAL SERVICES ### QUESTIONS? Please contact us at (310) 825-8021 for the following services: • To speak to a Customer Service Representative: 7:30 am, to 4:00 pm. weekdays (except holidays). • Automated Account Information: 24 hours, 7 days a week. See reverse for automated options.

## ACCOUNT SUMMARY GUARANTOR NUMBER.................123456789 STATEMENT DATE ...............October 1,2012 FINANCIALLY RESPONSIBLE ......... John Q.Patient TOTAL CURRENT CHARGES PATIENT PAYMENTS INSURANCE PAYMENTS IINERAGE ADJUSTMENTS ACCOUNT SUMMARY $800.00 INSURANCE PENDING .$1,400.00 YOUR REPOSBILITY TO PAY $236.00 DUE: 11/01/2012

## FOR JOHN Q.PATIENT'S VISIT UCLA HEALTH AT RONALD REAGAN UCLA MEDICAL CENTER ACCT #223456789 STATUS:PAST DUE DATE(S) OF SERVICE Description of Service Charges Patient Payments Ins. Co. Payments Adjustments Insurance Pending Your Responsibility 07/12-08/18/1212 Emergency Room Sodium Chloride Inj 0,9%10 ml 02,470.00 60.0007/13/120 Blood Count Manual Diff Wbc 70.001 Cbc & Platelet Count 60.0065.700 Prothrombin Time TOTALS for this section -1,500.002300.00-200.0070.00525.00

## FOR SALLY R.PATIENT'S VISIT UCLA HEALTH AT RONALD REAGAN UCLA MEDICAL CENTER ACCT #123456999 STATUS:CURRENT DATE(S) OF SERVICE Description of Service Charges Patient Payments Ins. Co. Payments Adjustments Insurance Pending Your Responsibility 09/01-12-03/120 Ct Abdomen W&wo Contrast CT Pelvis W/contrast TOTALS for this section -100.-2000.00-600.0020.0051,400.001211.0009/02/102931.004300.00

## FOR MARY P.PATIENT'S VISIT UCLA HEALTH AT RONALD REAGAN UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL ACCT #456789101 STATUS:CURRENT DATE(S) OF SERVICE Description of Service Charges Patient Payments Ins. Co. Adjustments Insurance Pending Your Responsibility 08/01-12-03/120 MRI TOTALS for this section .001000.002366.00TOTAL CURRENT CHARGES $3,010.007800.$720.005236.00

## GUARANTOR NUMBER123456789 STATEMENT DATE10/1/2012 AMOUNT DUE MINIMUM DUE
 
Page 1 of 2 
PLEASE PRINT CARD HOLDER NAME
Card No.
CARD HOLDER SIGNATURE EXR.DATE
 
MAKE CHECK PAYABLE TO: THE REGENTS OF THE UNIVERSITY OF CALIFORNIA MAIL PAYMENT TO

#BWNMGNP #2046000007261 1#
JOHN Q. PATIENT 25 ANY STREET LOS ANGELES, CA 90064
RONALD REAGAN UCLA MEDICAL CENTER SANTA MONICA-UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL PATIENT BUSINESS SERVICES FILE 748260 LOS ANGELES. CA 90074-8260

01233345678911080107000273952X",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,40,Water_Bill2.jpg,1.857,200,True,415.0,162.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"The Efficient Customer
Dates of Service 9/10/15  10/09/15 Meter Reading 1548   1559 Units Used 11 CCF Water SERVICE CHARGE $10.30 YOUR ALLOCATION FOR THIS BILL 11 CFF Bill CALCULATION BASED ON .03 ACRES TO AVOID LATE CHARGE PAY BEFORE$25.57

The Wasteful Customer
Dates of Service 9/10/15  10/09/15 Meter Reading 1548   1568 Units Used 20 CCF WATER SERVICE CHARG YOU ALLOCATION FOR THIS BILL 10 CFF Bill CALCULATION BASED ON .03 ACRES TO AVOID LATE CHARGE PAY BEFORE$113.90",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,41,Water_Bill3.webp,10.191,200,True,1795.0,811.0,stop,False,False,0,DOC_PARSE_MD,"# TRABUCO CANYON WATER DISTRICT Rates & Charges Effective July 1,2025

## Water Service Rates and Charges
Effective April 1, 2025

### Potable Water Fixed Charges ($/mo.)
|  |  |
|---|---|
| $55.37<br>5/8""&3/4""<br>$113.55<br><br>1""/<br>\$210.52<br>2""\$\n$326.89<br>3""\|$695.39<br>4""\]$1,238.45\n6""\$| $2,537.88 |

### Potable Water Variable Rates ($/hcf)
|  | Tier |
|---|--|
|Tier 1 (0-13 hcf) || \$5.41 <br>Tier 2(14-21 hcf)<br>\$6.97<br> >Tier3 (>21 hcf)|\$7.55 |

### Multi-Family
| Trier | $ |
|---|--|
|Tier 1 (0-6hcf) || \$5.33 <br>Tier 2(>6hcf)||\|$7.11|

Portola Hills: $\$7.16

Commercial: $\$6.00$
Irrigation: $$\$6.00$$
Agricultural:$$\$6.00$$

## Zone (Power) Surcharges ($/hcf)
| | |
|---|--|
BaseZone1 ||$\$-<br>Topanga/Saddle Crest||0.60<br>Canyon Creek||| 1.06 <br>Falcon||||  
Zones2-5: Joplin||$0.17

## Wastewater Service Rates and Charges
Effective July 1,2024

### $Wastewater Fixed Charges (\$/mo.)
| | |
|---|--|
Residential ||$\$53.27<br>Commercial|||14.60|

### Commercial Wastewater Variable Rates ($/hcf)
| | Residential-|| $\$$5.55 <br>-Medium||||9.28 
Commerical-High |||$4.34

## Water Service Rates and Charges*
Effective July1,2025

Potable Water Fixed Charges($/mo.)
$64.18<br> $131.39<br>$243.41<br>\n377.85$\n803.56 $\n1430.94 <br >2,932.14
|  | Tier |
|---|--|
Tier1 (0-13 hcf) || \$6.24 <br>Tier2(14-21hcf)<\|$7.93<br> >Tier3 (>21hcf)|\$8.61 |

Multi-Family:

Trier Tiers
| |  |
|---|--|
BaseZone1 ||$\$-<br>Topanga/Saddle Crest||0.71 <br>Canyon Creek|||  1.23 
Zones2-5: Joplin||||$0.20

## Wastewater Service Rates and Charges
Effective July 1,2025

Wastewater Fixed Charges($/mo.)
| | Residential ||$\$$61.80<br> Commercial||16.94|

Commercial Wastewater Variable Rates ($ /hcf)
Commerical-Low: $\$6.44 <br>
Commercial-Medium: $$\$
Commercial-High:  $16.64$

## Water Service Rate and Charges
Effective July1,2025

Wastewater Fixed Charges($/mo.)
| | Residential ||$\$$61.80<br> Commercial||$16.94|

Commercial Wastewater Variable Rates ($ /hcf)
Commerical-Low: $\$
Commercial-Medium:  $10.77 <br>
Commercal-High: $$\$16.64",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,42,aaa-policy_renew.jpg,0.434,400,False,,,,False,False,0,,,"{""error"":{""code"":400,""message"":""request (3027 tokens) exceeds the available context size (2816 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":3027,""n_ctx"":2816}}"
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,43,att_bill.webp,5.009,200,True,819.0,502.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"<trans>
att com
TECH GROUP & ASSOCIATES, INC. Page: 1 of 6
924 WINDBELL CIR Account:01/25/19 - 01/27/19
MESQUITE.TX T5149-3125 Foundation Account:FAN S8037035
Invoice:287289569829002052019

Wireless Statement
Bill-At-A-Glance
Your bill, simplified
Previous Balance $0.00
Payment $0.00
Adjustments$0.00
Balance $0.00
New Charges $6.33CR
Soon,your bill will be even easier to read.Be on the lookout for improvements within the next few bills.
Service Summary

Wireless Group 1 - Data Summary-Jan25 thruJan27
Service Page Total unilum domestic wireless data, talk andon elig device After22GB of dat usage AT&T may slow speeds includes up to15GB oftethering/line onelg device. After15GB tetheringusage is slowed totamaxof 128kbps Stream saver included addl/monthly acces charge applies per devices Eltg for $20 AutoPay discount (applied w/in2 bills)Elig for$15(3 phones), $40（4phones）or $35 （5 or more phones)
discount applied to plan charge.Other rest/'s apply.Se 
Total New Charges Total Used(SB)

469818-6541  34.45 
469818-6624   0.00  
Total     3.46

Manage Your Account: Online att.com/myatt Mobile app att com/myattapp Support800331-0500 or611 from your mobile device TTY866241-6567 For Important Information about your bill, please see the News You Can Use section (Page 5) Return bottom portion with your check in the enclosed envelope. Payments may take 7 days to post Payment is Not Required $6.33CR
TECH GROUP & ASSOCIATES, INC.
924 WINDBELL CIR 
MESQUITE.TX T7619-3128

AT&T CHECK FOR AUTO PAY (SEE REVERSE) AT&T MOBILITY BO Box 6463 Carol Stream.LC60197-6404
9990028728959829000000000063300000006330131</trans>",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,44,aws_invoice.png,2.956,200,True,359.0,360.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"<trans>
# amazon  
web services

## Greetings from Amazon Web Services,  
We are willing to service you with an electronic invoice for your use of AWS services. Your account will be charged $ 135.38 . Additional information regarding your bill, individual service charge details, and your account history are available on the Account Summary Page.

Account ID  
Invoice No    Statement Date     Payment Due Date  
27758303     09/01/2010      09/30/2010

Bill To   
Attn: Jeff Barr    
Amazon Web Services LLC  A/O Terry Avenue North Seattle WA 98109-5210  

Billing Periods Aug 1 - August 31, 2010  
Service Name    Amount Due  
Amazon CloudFront $ 1.27    
AWS Data Transfer $ 1.89   
Amazon Simple Storage Service $ 9.34    
Amazon SimpliDB $ 6.75      
Amazon Simple Notification Service $ 00.00     
Amazon Elastic Compute Cloud $ 85.13   
Amazon Simple Queue Service $ 0.06  
Taxes:  
Total due in US Dollars     $136.38

*This is a VAT invoice.

All web services are sold by Amazon Web Services LLC, the above charges include charges incurred by your account as well as by all accounts you are responsible for through Consolidated Billing For customers who need to rent consumption tax in Japan, the Account Summary Page provides details of services from Japan.

Thank you for using Amazon Web Services.  
Sincerely,
The Amazon Web Services Team  
This message was produced and distributed by Amazon Web Services LLC, 410 Terry Avenue North, Seattle, Washington 98109-5210</trans>",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,45,ca-dmv-registration-fee.webp,1.22,400,False,,,,False,False,0,,,"{""error"":{""code"":400,""message"":""request (4089 tokens) exceeds the available context size (2816 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":4089,""n_ctx"":2816}}"
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,46,food1.jpeg,1.594,200,True,819.0,69.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"图中展示了6个黑色塑料盒的餐盘组合图，每个餐盘中都有不同的食物：
- **第一行**：左侧和中间两个餐盘均为黄瓜、鸡蛋等食材；右侧为类似蛋羹的食物。
- **第二行**：三个餐盘的菜品分别为面条（搭配肉末）、蔬菜类菜肴以及肉类。 ",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,47,hoag-invoice-mychart.png,3.224,200,True,316.0,401.0,stop,False,False,10,LAYOUT_PARSE,"<hy-meta><layout>doc_title</layout><poly>(0,10),(253,910),(253,52),(0,62)</poly></hy-meta>

<hy-meta><layout>paragraph</layout><poly>(69,198),(168,298)500 Superior Ave.(180,185),(316,239)Suite 250 Newport Beach CA92663-3662 PFS@hoag.org 949-764-8404 12345-1ABC(182,245),(522,417)

<hy-meta><layout>paragraph</layout><poly>(69,437),(287,490)To pay your bill online,please visit www.orthopedichospital.com For your convenience you Online Biller ID is:2222222 Check box if address or insurance information is incorrect and indicate change(s) on reverse side  PAGE:1 of 1(69,483),(494,610)

<hy-meta><layout>paragraph</layout><poly>(70,835),(151,880)JANE DOE MAILTO JANET DAVIDSON STREET BEACH CA92663 HOAG ORTHOPEDIC INSTITUTE 1234 MOCKINGBIRD LANE NEWPORT BEACH CA92663 MAILSTOP:14294131 PO BOX660064 DALLAS, TX75266-0064 PLEASE DETACH AND RETURN LOWER PORTION WITH YOUR PAYMENT</poly></hy-meta>

<hy-meta><layout>paragraph</layout><poly>(569,0),(995,90)IF PAYING BY MASTERCARD DISCOVER OR VISA FILL OUT BELOW CHECK CARD USING FOR PAYMENT 1.5% OFF AMERICAN EXPRESS(568,87),(998,211)",
